monthly_spending,premium_subscription,income,age,urban_area,family_size,free_trial_banner
13737.025508838118,1,109799.00709620879,29.0,1,2,0
15214.922482901773,1,89492.32843200171,38.0,1,5,0
3881.8954264646945,0,85106.51633891292,20.0,0,1,0
8597.920329898028,0,73281.1102954676,42.0,1,1,0
7238.807443322952,0,49498.482132926656,39.0,1,3,0
7187.409688572009,0,83469.89482505796,34.0,1,2,0
1900.3281828505887,0,21245.203398627327,39.0,0,2,0
23087.34151010928,1,52549.76164686229,27.0,1,5,0
4409.313126296927,1,43299.82000161607,24.0,1,3,1
24238.825566681633,1,139534.59534250942,44.0,1,3,1
22008.619916315984,1,87436.32457825143,35.0,1,5,0
15184.745374547056,1,35658.65175438013,38.0,1,3,0
6332.540687783974,0,60566.94653754515,22.0,1,4,0
10787.151036987412,1,31294.443849592262,30.0,1,3,1
2903.5840675280087,0,111751.45826511699,48.0,1,1,1
6984.174334874164,0,46717.82056027709,33.0,1,2,0
4671.588715668477,0,36924.321247042724,39.0,1,2,0
5199.592805721874,0,25041.381473533394,43.0,1,2,0
21007.65688898852,1,61002.70487085953,46.0,1,4,0
16418.94923406975,1,42906.57866717398,44.0,1,4,0
12588.77129278337,0,120259.54736698024,47.0,1,4,0
14280.783516612622,1,87992.54655015937,29.0,0,3,0
5538.9568872295185,0,42497.14225931716,23.0,1,2,0
18820.341325515663,1,124242.57720971484,34.0,0,5,0
1620.395068894934,0,55766.95872296543,23.0,1,3,1
5123.504940278488,0,72436.90722557885,22.0,0,3,0
13629.028432895608,1,46859.71616256226,31.0,1,2,0
20533.38318758065,1,105863.7430481511,34.0,0,5,0
3027.6738224220576,0,65940.9570014084,18.0,1,3,1
13644.362242445946,1,257364.0691921369,28.0,1,2,1
12232.458599741827,1,77138.14035985293,26.0,1,2,1
23372.466280151326,1,132576.9783046345,35.0,1,4,0
18225.869806768555,1,160523.81784677441,39.0,0,5,1
4461.05119265481,0,17333.02215274515,50.0,1,3,0
8259.778344437957,0,123938.60184553819,33.0,0,2,0
7276.687923249922,0,80889.06549746347,51.0,1,3,1
10013.544396422398,1,73701.83629187943,32.0,0,2,0
2986.9169079041476,0,34416.9569437856,24.0,1,1,0
21767.59903398622,1,106035.97349799551,30.0,1,2,0
13863.25875895087,1,75363.38661546951,18.0,1,3,0
6004.094676749441,1,62912.64549887855,30.0,1,2,0
3957.46510071135,0,78894.38691753044,22.0,0,1,0
718.8345501664162,0,40225.937588114124,24.0,1,3,0
12280.090633737205,1,63350.999191696756,45.0,1,3,0
6187.895995963425,0,47793.82407746097,40.0,1,2,0
10972.733273358956,1,88993.40912890225,24.0,0,2,1
20805.044116007924,1,84622.48972972382,40.0,1,5,0
11786.212498381572,0,93002.99934322876,56.0,1,3,0
21535.22086141924,1,42790.1552429219,29.0,1,4,0
19690.38167641752,1,64142.13434473276,26.0,1,5,1
4837.038444120001,0,68824.87641242228,38.0,1,2,0
16247.073475176057,1,102618.15664548802,31.0,0,2,0
7819.820703814571,0,74702.00815161123,37.0,1,3,0
8865.500922948137,0,162469.68952138134,39.0,0,3,1
3939.4638095866935,1,42253.34099540408,34.0,1,2,1
11075.520978704193,1,45792.478591285406,34.0,1,1,0
7346.17486907015,0,67928.1215700159,20.0,0,4,0
16531.52344567175,1,79789.06563530595,29.0,1,4,1
12793.630305775572,1,106876.25246495838,29.0,1,4,1
17579.544162314425,1,88511.22994955133,26.0,1,3,1
9021.340748180466,0,150689.65800767305,41.0,0,3,1
4182.004668678441,0,41166.824047652844,36.0,1,1,0
8923.343853905131,0,103552.45289454324,51.0,0,3,0
5482.824022091792,0,161885.32621848484,42.0,0,2,0
8690.339407799864,0,70114.01989029332,41.0,1,2,1
16979.494091368226,1,68666.93175893943,27.0,1,4,0
16304.67287785032,1,68499.90681025022,44.0,1,4,0
7909.9341328558085,0,136752.42850138972,42.0,1,3,0
14297.763213792026,1,58484.805754980305,44.0,1,1,0
2791.124533012599,0,31186.9266771194,18.0,1,2,0
15698.318696914652,1,128902.64000676492,28.0,0,3,1
2085.923905781782,0,22766.585670879587,25.0,1,3,0
17677.410713458812,1,60682.52160798658,27.0,1,2,1
3509.965564327815,0,97127.220767422,48.0,0,2,1
3238.695614156849,0,30183.185788191815,40.0,1,2,0
16130.231243111277,1,18245.150726233373,31.0,1,1,0
6191.971870513189,0,64245.402809534695,41.0,1,2,1
22345.388217027736,1,44440.023131157985,33.0,1,4,0
12913.574094801652,1,37820.661303051755,29.0,1,2,0
18354.372639016303,1,55712.968508897284,30.0,1,4,0
3594.651240844012,0,104549.81401767087,59.0,1,1,0
12994.210661244728,1,152046.64037570695,18.0,1,2,1
7102.040227427296,0,145635.2121194448,41.0,1,2,1
6900.007829957056,0,133213.87906862432,52.0,0,1,0
10114.24932583276,0,62623.25922742297,25.0,1,5,1
2383.689569462855,0,59459.53188205859,48.0,1,2,0
7513.988599403034,1,98831.47596102748,45.0,1,2,0
12395.032568550785,0,32355.14055242825,25.0,1,5,0
2702.281206828018,0,29376.62085625727,26.0,0,2,0
3752.085826011671,0,88584.76235617066,29.0,0,1,1
26556.511989117702,1,141003.5593126472,34.0,1,3,1
19637.522752916346,1,94846.44956530097,39.0,1,2,0
20527.296713433057,1,89968.4609044795,34.0,1,3,0
11638.509316154223,1,39801.02638600424,35.0,1,2,1
9911.497980003225,1,29437.641369596608,37.0,1,2,1
4733.009065023363,0,109886.57857485593,52.0,0,2,1
18515.092257774188,1,29690.49777661694,41.0,1,3,0
6092.820457074125,1,34890.808011513596,35.0,1,2,0
13713.166186773355,1,48053.198677750595,23.0,1,3,0
9638.137219160028,1,32020.45236844252,36.0,1,3,0
5832.838214791535,0,60620.51368441521,51.0,1,2,0
4113.136639307077,0,74390.24523957442,48.0,1,2,1
3870.743061260001,0,112289.4307361239,41.0,0,3,0
14849.564776467183,1,36587.468093456584,37.0,1,2,0
16092.699529585982,1,70235.80494982628,26.0,1,3,1
13737.567966768116,1,19666.724119443905,33.0,1,4,0
4294.731960932002,0,43765.50286581978,35.0,0,3,0
4868.3865460064835,0,41282.780006751644,27.0,1,2,0
11531.494702383054,1,33092.06002350043,32.0,1,2,0
721.0528705386378,0,89349.4176139836,23.0,0,3,0
22137.333761726408,1,125070.66748612,25.0,1,3,0
3504.3454222052196,0,72093.59892263362,38.0,1,2,0
8209.694263672349,1,43805.32413760116,18.0,0,3,0
10097.09089554161,1,75067.5273426964,38.0,0,4,0
19151.007776491275,1,108393.49597444384,30.0,1,2,1
9644.322063441166,0,75743.08258877505,23.0,1,2,0
15734.418747109135,1,60795.7920783293,44.0,1,4,0
10919.69308837597,1,71448.56731334093,22.0,1,5,0
22915.80774506001,1,104360.2839550894,40.0,1,2,0
2866.3681637534182,0,48045.79733692074,34.0,0,2,0
5487.399906401614,0,90878.24221298053,28.0,0,1,0
10586.45211785086,1,66946.5569541785,27.0,0,5,0
7241.728399646634,1,48724.81350469693,45.0,0,5,0
22697.173373908787,1,150579.29572275942,33.0,1,3,1
8993.729702216526,1,55783.0921071442,36.0,1,1,1
7674.9962909487285,0,58839.21937033382,29.0,1,3,0
4755.682806346082,0,64649.50285530101,48.0,1,1,0
17701.142146174276,1,110677.60974990556,27.0,0,2,0
13770.743086061153,1,121437.59923522593,36.0,1,2,1
6656.365102954006,0,74828.22815152386,44.0,0,3,0
2860.0315019681275,0,37901.049034489246,26.0,0,2,0
1.0,0,24811.347049538148,52.0,1,1,0
15977.207415217155,1,197359.05988683677,45.0,1,3,1
7824.546222792691,0,101089.37248712966,38.0,1,2,1
8522.023300289125,1,81705.10411990946,36.0,1,2,0
27073.668160697678,1,108014.63524102015,38.0,1,3,0
1627.005187194311,0,68456.59408241199,35.0,1,1,0
18438.723206891835,1,65301.44843714003,35.0,1,3,0
4665.284006348135,0,57763.81579622022,43.0,1,3,0
19684.503574526356,1,89651.55310428496,31.0,1,2,0
2337.562971007633,0,28444.0153114053,18.0,1,2,0
1289.64630702848,0,43142.13194455297,38.0,1,1,0
3763.3185334614354,0,42940.416291349895,39.0,0,2,0
17932.782315787004,1,73582.13349405435,32.0,1,3,0
3299.491151798691,0,89189.45096901871,36.0,0,2,0
20525.208305193395,1,29891.916907643415,25.0,1,3,0
9190.445437506867,0,69657.04216544217,22.0,1,2,0
24662.854154656987,1,123766.32452490827,45.0,1,3,1
2627.10615593678,0,37059.31399135052,56.0,0,3,0
5530.929653169834,0,59979.63404250199,32.0,0,1,0
4314.567193072038,0,51203.65310919517,38.0,1,2,0
6875.553832166243,0,75854.94920027224,18.0,0,2,1
9063.363473689831,1,89786.81286317563,29.0,1,1,1
22677.240099090093,1,129061.20656573145,31.0,1,5,0
10522.707415077963,1,113459.62392436694,41.0,1,2,1
7120.950383104175,0,60154.347072025164,43.0,1,2,0
12279.65790673821,1,54231.24703553495,47.0,1,4,0
11032.200522045745,0,27924.804474708788,34.0,1,5,0
2119.4849164096613,0,85195.87980493596,54.0,0,3,1
12068.168992426868,0,125975.58307574189,35.0,1,2,0
6859.551678001964,0,75425.55218285848,37.0,1,3,0
7789.703870579407,0,74954.619097338,48.0,1,3,0
12494.546134754015,1,179739.53510622974,28.0,1,2,1
8256.299856670814,1,45561.88431877368,46.0,1,2,0
4128.067228552342,0,39989.933521176026,40.0,0,4,0
10270.281705974117,1,103812.89480161294,25.0,1,1,1
22416.301172841355,1,26350.024586329357,31.0,1,4,0
1.0,0,32701.10742016057,42.0,1,1,0
2497.747941354845,0,83825.61048305262,35.0,0,1,0
13972.348132491197,1,80301.16675071637,36.0,1,3,1
6955.852987230816,0,84364.14728322496,48.0,1,1,1
21624.662180798554,1,47620.94197573058,23.0,1,4,0
17105.352096321374,1,102403.03599104597,40.0,1,3,1
7068.552049234265,1,59177.892075850046,39.0,1,3,0
8058.416813508826,0,95343.74463539157,56.0,1,2,0
16620.300823594764,1,104751.78157191726,44.0,1,2,1
9729.407468270441,0,161061.0628227418,38.0,1,2,0
20764.399456494226,1,60516.93568118392,31.0,1,1,0
8478.556798051331,0,57639.33059793888,39.0,1,3,0
684.9622461277813,0,48430.68014687604,27.0,0,2,0
8219.213326298252,1,39917.2521364796,35.0,1,2,1
6553.722028444009,1,79048.67937079322,20.0,0,1,1
16512.802215480664,1,64880.86240108967,27.0,0,4,0
17041.225147792462,1,117289.58132599911,25.0,0,1,0
2829.8038179730856,0,110223.38761026674,40.0,0,2,0
5347.102507180279,0,73048.7115875668,44.0,0,1,0
14138.064700052324,1,134516.15440924666,26.0,0,4,0
5270.059622319656,0,58943.06312144651,50.0,0,3,0
16273.16448584655,1,152802.3284387897,18.0,1,1,1
28858.764675948292,1,348703.0390267743,18.0,1,3,1
7026.756949293829,0,74447.16631549531,36.0,1,2,0
15464.085090893132,1,109498.75343862252,32.0,1,2,1
4038.1110944195343,0,99811.07504003933,18.0,1,1,1
14238.38952089282,1,94503.02385484299,43.0,1,4,0
5352.770162856454,0,34986.22177574676,40.0,0,3,0
8918.879017780291,0,104755.67020441666,50.0,1,4,0
2932.0497810272163,0,30895.694417753435,41.0,1,2,0
25772.333538090024,1,107420.31100080963,39.0,1,3,0
590.147936084117,0,31087.667342808603,19.0,1,2,0
5476.178172445471,0,56928.26182414793,22.0,1,3,0
12967.377356112425,1,73510.50325916702,38.0,0,4,0
4988.821372763609,0,47365.17357249644,39.0,1,2,0
7781.293819786202,1,144733.44668078228,27.0,0,2,0
3487.101728068429,0,57460.44878354903,41.0,0,2,0
1866.6373471165716,0,35063.42232314282,31.0,1,2,0
1133.6713317260828,0,28695.186034561157,33.0,1,2,0
6624.393357639171,0,60033.581271130744,36.0,1,2,0
14413.87190622227,1,66281.38001565287,27.0,1,2,1
7325.136130748902,0,120493.0899021771,44.0,1,2,0
4649.265386708464,0,56862.8553419302,20.0,0,2,0
6170.916086730347,0,50039.60247968216,27.0,1,1,1
14583.089755854235,1,67031.78712523381,45.0,1,3,1
5244.443392683665,0,41057.79266567621,30.0,1,1,0
18332.5953561903,1,121991.02511583208,34.0,1,4,0
6853.459760085738,0,127292.98751266932,38.0,1,2,1
4560.646889052384,0,39072.57398223187,47.0,1,1,0
11806.351033177792,1,131000.43573185692,24.0,1,2,1
11130.260553361211,1,80346.71952242445,31.0,1,1,0
2682.770008913307,0,107388.17533360112,18.0,0,2,0
7146.605525327068,0,26695.91400761638,20.0,1,5,0
14098.920418378153,1,41964.53884280188,43.0,1,1,0
8809.498571025963,1,103238.98047497832,38.0,1,1,0
19836.614492569992,1,47022.75357526191,31.0,1,2,0
4827.668578980256,0,67551.98104014664,54.0,0,2,0
5325.2309485158685,0,62427.04321029831,39.0,0,3,0
23103.190726997967,1,151947.67906843475,51.0,1,5,0
1026.912054248588,0,18087.112990988357,24.0,1,2,0
6769.816026411513,0,81638.92977899007,49.0,1,1,0
3550.146431185762,0,52467.98912567591,52.0,1,2,0
2830.4505856734004,0,47661.22863765334,18.0,0,2,0
8558.37524892503,1,48745.80508420988,35.0,1,2,0
8985.021003776721,0,49778.702756853985,18.0,0,4,0
16227.722297319857,1,152048.50255254435,37.0,1,3,1
5081.9540793816295,0,44319.50004124641,18.0,1,2,1
13867.104812023234,1,133115.55077223232,33.0,1,2,1
5825.824476387451,0,89211.31458028112,18.0,0,1,1
4476.9809487729035,0,78203.36770593474,29.0,0,2,0
1779.6746606254994,0,22851.485237401066,41.0,1,1,0
3261.383065117128,0,80438.18205290577,40.0,1,3,0
5999.802716614081,0,39936.98698833128,32.0,1,1,0
17131.132511360192,1,55248.20563240044,28.0,1,2,1
13121.548532766057,1,164243.99508335514,18.0,1,1,1
25171.433506837617,1,124796.77404915774,31.0,1,4,0
11941.535746360365,1,64960.73836251012,24.0,0,3,1
3938.065569927186,0,47528.30428504932,40.0,0,4,0
3927.020005391396,1,91600.0634913133,38.0,0,2,1
19797.107739187442,1,111156.44063071965,52.0,1,4,1
16592.64180497515,1,36570.512810008455,34.0,1,5,0
6395.981078695245,0,218375.16387663886,47.0,0,2,1
6073.888646839524,0,34719.48543462241,56.0,0,4,0
23176.058745814782,1,109665.69680031958,36.0,1,2,0
3185.150123541749,0,156635.37584444447,40.0,0,1,1
1394.2833510884022,0,61662.91224983393,35.0,1,2,0
1851.1632615234694,0,62323.716868468284,37.0,1,1,0
2266.73428624258,0,50384.54840084785,31.0,0,1,1
2808.5321843366246,0,52080.026516067235,43.0,1,1,0
24128.77494275575,1,74919.5131965697,34.0,1,5,0
6167.2345197262575,0,31710.06893889703,51.0,1,3,0
13521.42036497542,1,77037.6866086709,47.0,1,4,0
4601.488927452815,0,70347.04730831577,44.0,1,2,1
13988.030058368604,1,57685.697057900936,30.0,1,3,0
17741.81561500353,1,52651.336149675095,33.0,0,3,0
7206.727910901911,1,51152.0559549488,32.0,0,2,0
11803.671947713738,1,130315.12305858097,24.0,0,3,1
9567.359425164512,0,39774.476563557764,34.0,1,3,0
18429.9469068866,1,72845.55339952072,41.0,0,3,1
6467.430701641191,0,70852.74929825339,18.0,0,4,0
3536.7780091164836,0,76435.98608999958,53.0,1,2,0
4173.851987946949,0,58753.52219933518,18.0,0,2,1
14394.996773464201,1,130739.51751854483,29.0,1,2,1
6566.655031559434,0,92601.58847706353,33.0,1,3,0
5255.703634960995,0,105482.92850624601,53.0,1,3,0
9061.430952107059,0,73834.24579266057,18.0,1,5,1
8916.519643198611,0,74134.5744677096,31.0,1,3,0
16923.72881270876,1,87789.96062248852,25.0,0,5,1
11118.609594843305,1,28890.508615064777,28.0,1,1,0
5083.538109029238,0,75781.38756283003,18.0,1,2,1
25811.418050541855,1,123645.9201746108,35.0,1,3,1
17234.36062036813,1,154909.39676694619,33.0,1,4,0
7746.856311504974,0,65696.65749713326,43.0,0,4,0
1714.7652967665804,0,61627.620683169036,53.0,1,1,0
4141.28780415835,0,59392.577352473316,23.0,1,1,0
9109.448093630568,1,87624.87238364093,41.0,1,1,1
14872.485090255088,1,106573.62672742395,40.0,1,1,1
8799.127421599092,1,120305.28274861065,38.0,0,2,1
6926.607379941692,0,68254.23082666262,30.0,1,2,0
7475.492349843961,1,61244.87710476331,36.0,0,1,0
20840.55241758597,1,101645.87213338692,28.0,1,2,1
4771.395925708766,0,40657.56334767735,28.0,1,2,1
2901.9476117368554,0,47516.74889695382,34.0,1,2,0
20640.482734389385,1,84601.26958513561,43.0,1,5,0
10733.005999926405,0,91305.10355491003,34.0,1,4,0
4676.941208923124,0,57053.115007530054,21.0,1,3,0
7297.837707392239,1,46474.21544601021,36.0,1,2,1
9468.665658241112,0,61410.943663016245,38.0,1,3,0
11236.1320507081,1,32468.718974951506,38.0,1,2,0
13395.990153578494,1,57229.569923800365,27.0,1,2,0
4199.014202160036,0,43893.74797133106,59.0,1,2,0
4780.725370727391,0,54264.53724282127,54.0,1,2,0
4463.5479694146425,0,68253.74274167384,20.0,0,1,0
16438.566216079693,1,80805.2600875133,22.0,1,4,0
2234.1232350551477,0,53672.87564073465,18.0,0,2,1
15224.49067959707,1,27556.0442857468,43.0,1,4,0
10633.501316146021,0,177736.09536258152,41.0,1,2,1
23222.470048235376,1,85947.0685239635,34.0,1,4,0
2195.3435973708756,0,55324.96116361169,32.0,1,1,1
11828.249882205957,0,90633.96903177205,23.0,1,1,1
5532.327820840158,0,34240.70930933357,38.0,1,5,0
10165.456971640298,1,52770.743369958225,23.0,1,3,0
5584.554564986306,0,128672.48165229155,58.0,0,1,0
12970.262667819994,0,83608.39777661579,47.0,1,4,1
3287.263789808162,0,52443.53580932815,51.0,0,2,1
4261.027119107794,0,73670.8961561629,51.0,1,3,1
5801.530284834235,0,56985.422372730325,37.0,0,2,0
17278.913405557818,1,47204.45598687872,37.0,1,4,0
24546.435415858832,1,102847.50080416995,28.0,1,4,1
8022.755214808646,1,62803.487440768025,26.0,1,2,0
15965.25004304494,1,56065.61016093508,40.0,1,1,0
10082.547558115499,0,87199.40872339977,37.0,0,2,0
731.2577493592918,0,44749.11367206242,33.0,0,2,0
249.6314560011317,0,39354.0136187997,26.0,0,1,0
6713.972004810568,0,88501.46040263762,31.0,1,3,0
16320.307399140309,1,161737.56153429867,47.0,1,2,1
6362.81189522517,0,56942.64240774638,29.0,1,2,1
25288.70795162528,1,79655.54370616077,36.0,1,4,1
3353.187345921629,0,27889.764038216923,50.0,0,4,0
14581.820538097838,0,62697.13285678784,34.0,1,4,0
8089.330981416316,0,50582.70273828316,23.0,1,4,0
6748.2263117031725,0,46849.08734242046,39.0,1,4,0
8491.280501684952,1,33013.64210356166,49.0,1,2,0
8438.947256199683,0,91071.57902427149,25.0,0,3,0
20933.36294418399,1,97509.47614036828,38.0,1,3,0
17999.422255383077,1,84854.90176225225,32.0,1,4,0
19536.076921174004,1,85884.48909982652,32.0,1,4,1
5299.431134551549,1,59279.557013286365,29.0,1,1,1
2676.0194521120284,0,77148.64205845796,35.0,0,2,0
15078.619029127261,1,105534.10010837366,38.0,1,2,1
1.0,0,71495.83442599658,32.0,0,3,0
3900.0994376762173,0,39679.91857117899,52.0,1,1,0
3518.5787435658995,0,50056.34641741942,32.0,1,2,0
1.0,0,80008.03587294757,42.0,1,2,1
1653.2002459326413,0,51650.57343800086,18.0,1,1,0
11885.31098295255,0,104308.36946736183,42.0,1,2,0
13696.596337466808,1,56860.75490027136,36.0,1,2,1
15432.573379648251,1,95003.68205545301,42.0,1,3,0
15616.013002340094,1,130776.20508903837,37.0,1,1,1
2194.927472461084,0,24582.47512159634,42.0,1,1,0
15424.28475979391,1,85247.21129684392,51.0,1,3,1
4865.5450391767945,0,46905.130753932695,21.0,1,2,0
21117.017333514676,1,135879.58120630853,41.0,1,2,1
13975.933190950816,1,56993.5720271282,41.0,1,1,1
6296.2096723097075,0,64513.45457968081,28.0,1,2,1
2925.805983725195,1,41001.145789940834,52.0,1,1,0
5610.8578884722665,0,54847.17625346612,35.0,0,2,0
5057.820522975662,1,24712.56057732694,26.0,1,2,0
15541.386865280632,1,93659.5429448634,32.0,1,1,1
4325.019430507294,0,77179.59561731761,29.0,0,3,0
14770.364795249729,0,86882.68874758776,43.0,0,2,1
2122.0734403562187,0,25683.493000492945,26.0,0,3,0
11094.278219744796,1,97334.59614809274,43.0,0,2,0
5437.431117040328,0,48691.2254380396,37.0,1,2,0
11028.81302311495,0,133208.0898118121,51.0,1,5,0
16055.454638055962,1,64929.64901075238,44.0,0,2,0
13919.083160998916,1,77534.32773459732,32.0,1,3,1
2321.7865016279266,0,67294.63748122202,24.0,0,2,1
11541.073082119885,1,108138.36703930999,39.0,1,2,0
5909.271697293644,0,109670.47661877933,42.0,0,4,0
23319.248843150293,1,55060.311684600136,35.0,1,3,0
13984.271866066192,1,134709.93955755045,29.0,1,2,1
6935.848645364936,0,58664.73808825173,43.0,0,4,0
11112.942408159022,0,54065.29805174096,46.0,1,1,0
4310.198909380808,0,54989.976113214936,18.0,1,2,1
6442.30875838111,0,55506.14596433924,35.0,1,2,0
17935.701995676955,1,66997.53833664717,32.0,1,2,0
8362.457309817877,0,64424.39272796584,56.0,1,5,0
14524.739904300228,1,127266.19562210125,45.0,1,3,1
9170.096265027883,0,145294.8995083188,46.0,0,3,0
24865.669583446605,1,147322.1674655384,23.0,1,4,1
5323.886802186588,0,86262.5977892512,37.0,1,1,0
3967.8749079693275,0,26625.33688268457,34.0,1,2,0
5351.7030166455015,0,64340.75448190256,27.0,1,1,1
5680.106825994349,0,110487.63984799947,48.0,1,2,0
17144.127800945127,1,79723.40806577003,30.0,1,4,1
5256.315435274718,0,49887.85051633233,18.0,1,2,0
7745.373297726997,0,57921.48589593771,40.0,1,3,0
14393.41601618556,1,41457.647568847366,27.0,1,1,0
11529.64351172507,1,120095.000025139,31.0,0,3,0
5046.490878702764,0,83671.60717214302,29.0,1,2,1
6689.289900693682,1,49564.70700490952,21.0,1,3,1
14990.443007097481,1,30401.795440672835,36.0,1,2,0
3861.382447652019,0,22344.882292662172,18.0,1,1,0
5423.474945888853,0,20223.754063939756,49.0,1,2,0
4083.519408007425,0,36068.42351753863,41.0,1,1,0
4651.729175177222,0,65142.76013914262,52.0,0,5,0
15603.917754000986,1,126751.23467916793,25.0,1,4,1
16937.59998407883,1,94093.91777667166,32.0,0,4,0
1.0,0,39014.514901126415,33.0,0,3,1
4886.35967360232,0,108880.48803117094,46.0,0,3,0
6232.137668848527,0,86087.86283428379,18.0,0,1,1
2026.3214856164614,1,38563.93393362729,43.0,1,2,0
3596.667989305038,0,47183.05598339203,29.0,0,5,0
16731.816739245503,1,291596.25021311984,28.0,1,2,1
10271.021527972931,0,57261.176889670736,39.0,1,4,0
14915.126124061735,1,74588.80388527091,26.0,1,1,0
5483.039882175895,0,29184.128636792942,51.0,1,3,0
963.8980994030179,0,31847.50554626821,33.0,0,2,0
14206.090700150598,1,105925.66961214764,27.0,1,2,0
22782.83954866144,1,60639.218435349845,40.0,1,4,1
5080.910289468695,0,101568.05989085756,33.0,0,2,1
18929.234040546846,1,98886.57448891175,28.0,1,4,0
4016.874889900085,0,112569.5672020561,46.0,1,2,1
8637.352740457132,0,97706.02332324199,18.0,1,5,0
7791.533679921154,0,81097.60673901244,50.0,1,4,0
4548.5194117523515,0,44641.40224980516,45.0,0,1,0
9866.022916549564,1,85431.3168143362,26.0,0,2,1
658.4132920702227,0,27493.187051646993,29.0,0,3,0
6446.996237917964,0,57352.89114129713,43.0,1,5,0
6210.955611642288,0,32154.26874277507,36.0,0,4,0
19771.34820990323,1,106042.36395021105,29.0,1,2,1
14504.616167713197,1,47309.57932564549,36.0,0,3,0
6387.669217866833,1,41805.94511051385,28.0,1,2,0
20712.455134088144,1,267744.74397894926,36.0,0,2,1
5749.212419894718,0,84350.2166050884,43.0,0,1,0
19960.359735390906,1,108194.44627511603,20.0,1,3,0
4433.702458455286,0,66694.85090217962,18.0,1,1,0
4243.174445016248,0,75028.52959009935,18.0,1,2,0
4032.5818579550705,0,94314.35250107283,24.0,0,1,0
9471.450030467537,0,36330.248492116065,42.0,1,2,0
3366.897142765533,0,26840.569893880525,35.0,0,4,0
24461.562131258714,1,140558.86660374183,22.0,1,5,1
20037.67837317083,1,72575.73303832737,33.0,1,4,1
6085.523246147944,0,47180.78911067269,39.0,1,2,0
18292.109120168323,1,57231.948314862384,34.0,0,3,0
18718.590230001213,1,92412.63175650273,30.0,1,4,0
5058.715013742871,0,59182.4358549327,26.0,0,3,0
7280.968623703235,0,111501.2973208765,51.0,0,3,0
6856.788745057278,1,29434.333947336523,26.0,1,2,0
1.0,0,28968.401454643143,43.0,0,2,0
10121.730786945423,1,42366.31452884039,32.0,1,1,0
3137.7226221930723,0,99787.02226026972,20.0,1,1,0
19669.531994803474,1,88169.85977404565,36.0,1,5,0
5141.4298585124125,1,25689.822886550093,32.0,1,3,0
9707.443989650976,0,122004.37782507105,42.0,1,2,1
1098.8247080671435,0,45270.32525553326,45.0,0,1,0
6604.91274629337,0,28504.30796979155,49.0,1,3,0
18423.175360825797,1,141359.0737331018,34.0,1,2,1
15385.498815744775,1,91429.37163527533,52.0,0,2,1
5968.130705316607,0,39575.1425377751,40.0,0,4,0
9380.565669386451,1,86953.40111623138,36.0,1,1,0
4953.689116064432,0,45683.59497374309,44.0,0,4,0
6418.477433780427,0,84184.2464399359,18.0,0,3,0
12097.829387814165,1,186960.32664928818,45.0,0,3,0
1802.4578282145526,0,71194.54400810604,27.0,0,1,0
16569.849954434427,1,63667.03402904918,42.0,1,3,0
2427.831694546429,0,38448.618641789915,33.0,1,1,0
6902.442165176738,0,82878.76626330189,46.0,1,2,1
2025.7018418977468,0,76156.71711755157,28.0,0,2,0
11406.381110965727,1,54644.56478048071,39.0,1,3,0
11435.231626506626,1,37649.52140875116,31.0,1,4,0
8895.461709503557,1,75118.24934103743,21.0,1,1,1
6389.094300292505,1,41772.10682039952,29.0,1,1,0
326.812782321781,0,48299.9240442548,28.0,1,1,0
3941.5497762507794,0,26116.656278181552,34.0,1,2,0
11701.836080903253,1,81759.39051172006,37.0,1,2,1
6713.543056014748,0,70452.18900442478,45.0,0,1,0
7422.433654425955,0,74790.74922381314,21.0,1,4,0
7634.0745883104655,0,44283.47320309971,28.0,1,3,1
3279.6350017170816,0,42895.307931720476,24.0,0,1,1
3419.5155972009998,0,33288.943358853125,49.0,0,2,0
16822.67171687654,1,67931.90370983709,37.0,1,3,0
11405.66326779043,1,51620.57690372257,35.0,1,1,0
4163.91637321109,0,47640.34224694959,28.0,0,3,0
11759.095840555989,1,73577.36538222819,20.0,1,2,0
17966.2015736944,1,108144.00245537712,22.0,1,3,1
3879.0826915748075,0,54551.29622995987,18.0,1,2,1
498.2260693587382,0,37781.90508477483,30.0,0,1,0
6038.718447810394,0,137736.15829861522,18.0,0,2,1
7161.000105865684,0,32458.005045190286,42.0,0,5,0
4359.224759582209,0,38789.89860419943,41.0,1,1,0
3406.434398893445,0,48557.44924286945,55.0,0,4,0
5098.899308967943,0,62546.16549417069,39.0,0,2,0
6751.188288900574,0,61183.815406196976,41.0,0,3,0
2865.077704126258,0,22511.203048792846,20.0,1,1,0
10558.242885985648,1,87949.11530555492,34.0,1,3,1
18238.79607725082,1,33109.84686190352,36.0,1,3,0
3416.792615859502,0,54270.73661201565,36.0,0,2,0
10185.767595824396,0,43140.67477294712,25.0,1,3,0
11772.862103070702,1,75269.88908198569,28.0,1,1,1
2165.672921345359,0,41628.26015469512,37.0,1,1,1
7742.646116382005,0,57859.40323082368,38.0,1,2,0
17934.37996685472,1,41116.8095171332,38.0,1,4,0
22287.183873947546,1,40053.8188658019,38.0,1,3,0
1894.9397726311363,0,73212.47886010566,42.0,0,3,1
12656.5552340283,1,101880.45788580943,29.0,1,2,1
4060.6161212015973,0,57445.5814154263,22.0,0,4,0
250.4630752112289,0,54659.952447644995,45.0,0,4,0
7684.454056603005,0,66455.02008502094,23.0,1,3,1
